product_code,product_name_ro,pid_category,size_length,size_width,size_thickness,size_diameter,size_height,size_alloy,size_type,um1,um2,um1_to_um2,product_name_en,um_base,is_active,additional_info,cu_debitare,aliaj,densitate,size_roll_weight
717BRATD100NATURALKH,BRATARA BURLAN D100 MM TITAN-ZINC NATURAL ,{0},,,,,,,,BUC,,0,,BUC,n,BRATARA BURLAN D100 MM TITAN-ZINC NATURAL ,n,,,
717CUIBRATARABURLAN,CUI OTEL ZINCAT PT. PRINDERE BRATARA BURLAN,{0},,,,,,,,BUC,,0,,BUC,n,CUI OTEL ZINCAT PT. PRINDERE BRATARA BURLAN,n,,,
P0420401000200000241,TABLA CUPRU CU-ETP R240 4X1000X2000 MM,{0},,,,,,,,KG,,0,COPPER SHEETS CU-ETP R240 4X1000X2000 MM,KG,n,TABLA CUPRU CU-ETP R240 4X1000X2000 MM,n,,,
26410000000000023500,BARA ALU D 410 MM 2007 TURNAT,{0},,,,,,,,KG,,0,ALU ROUND BARS 410 MM 2007 CAST,KG,n,BARA ALU D 410 MM 2007 TURNAT,y,,,
27060050060000064500,BARA LATA ALU  60X50X6000 MM 6060 T6,{0},,,,,,,,KG,,0,ALU FLAT BARS 60X50X6000 MM 6060 T6,KG,n,BARA LATA ALU  60X50X6000 MM 6060 T6,n,,,
12010150200030001540,TABLA ALUMINIU 1050 H24 1.5X2000X3000 MM ,{0},,,,,,,,KG,BUC,24.3,AL SHEETS 1050H24 1.5X2000X3000 MM,KG,n,TABLA ALUMINIU 1050 H24 1.5X2000X3000 MM ,n,,,
42100700670300TECUP,TABLA CUPRU TECU PATINA 0.7X670X3000 MM,{0},,,,,,,,M2,,0,COPPER SHEETS TECU PATINA 0.7X670X3000 MM ,M2,n,TABLA CUPRU TECU PATINA 0.7X670X3000 MM,n,,,
24150050206000061500,TEAVA RECTANG. ALU 150X50X2X6000 MM 6060 T6,{0},,,,,,,,KG,ML,2.1168,ALU RECT. TUBES 150X50X2X6000 MM 6060 T6,KG,n,TEAVA RECTANG. ALU 150X50X2X6000 MM 6060 T6,n,,,
120PT7021120DEBITAT0,PLACI DEBITATE TURNATA 7021 120 MM,{0},,,,,,,,KG,BUC,1,AL CUT PLATE 7021 120 MMCAST,KG,n,PLACI DEBITATE TURNATA 7021 120 MM,y,,,
25067438656000062500,TEAVA ALU D 67.4X38.65X6000 MM  6082 T6,{0},,,,,,,,KG,,0,ALU ROUND TUBES 67.4X38.65X6000 MM 6082 T6,KG,n,TEAVA ALU D 67.4X38.65X6000 MM  6082 T6,n,,,
35001200090035000141,TEAVA ALAMA CUZN39P3 M OD120 X ID 90 X 3500 MM ,{0},,,,,,,,KG,,0,BRASS HALLOW BARS OD120X ID90X3500 MM CUZN39PB3 M,KG,n,TEAVA ALAMA CUZN39P3 M OD120 X ID 90 X 3500 MM ,n,,,
2605000040300006360V,BARA PATRATA ALU 50X50X3000 MM 6082 T6 VAT,{0},,,,,,,,KG,ML,6.75,ALU SQUARE BARS 50X50X3000 MM 6082 T6,KG,n,BARA PATRATA ALU 50X50X3000 MM 6082 T6 VAT,n,,,
136374,CONTACT MOBIL 136374,{0},,,,,,,,BUC,,0,,BUC,n,CONTACT MOBIL 136374,n,,,
48700720027030002140,BARA LATA BRONZ 72X27X3000 MM CUSN12-C-GC,{0},,,,,,,,KG,,0,BRONZE FLAT BARS 72X27X3000 MM CUSN12,KG,n,BARA LATA BRONZ 72X27X3000 MM CUSN12-C-GC,n,,,
48701550122000002040,BARA LATA BRONZ 155X122 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE FLAT BARS  155X122 MM CUSN7ZN4PB7-C-GC,KG,n,BARA LATA BRONZ 155X122 MM CUSN7ZN4PB7-C-GC,n,,,
26005000006000061500,BARA ALU D 5X6000 MM 6060 T66,{0},,,,,,,,KG,ML,0.053,ALU ROUND BARS 5X6000 MM 6060 T66,KG,n,BARA ALU D 5X6000 MM 6060 T66,y,,,
31102005800000005140,BANDA ALAMA 2X58 MM CUZN37 R480 H150 EN 1652,{0},,,,,,,,KG,,0,BRASS STRIPS 2X58 MM CUZN37 R480 H150 EN 1652,KG,n,BANDA ALAMA 2X58 MM CUZN37 R480 H150 EN 1652,n,,,
120PP7021045DEBITAT0,PLACI DEBITATE DE PRECIZIE 7021 45 MM,{0},,,,,,,,KG,,0,PREC. MACH. CAST AL PLATE 7021 45 MM,KG,n,PLACI DEBITATE DE PRECIZIE 7021 45 MM,y,,,
120PP7021080DEBITAT0,PLACI DEBITATE DE PRECIZIE 7021 80 MM,{0},,,,,,,,KG,,0,PREC. MACH. CAST AL PLATE 7021 80 MM,KG,n,PLACI DEBITATE DE PRECIZIE 7021 80 MM,y,,,
120PP7021020DEBITAT0,PLACI DEBITATE DE PRECIZIE 7021 20 MM,{0},,,,,,,,KG,,0,PREC. MACH. CAST AL PLATE 7021 20 MM,KG,n,PLACI DEBITATE DE PRECIZIE 7021 20 MM,y,,,
26070000003000054400,BARA ALU D 70X3000 MM 5083,{0},,,,,,,,KG,,0,ALU ROUND BARS 70X3000 MM 5083,KG,n,BARA ALU D 70X3000 MM 5083,y,,,
43001820098003002040,TEAVA BRONZ D182X98X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE ROUND TUBES D182X98X3000 MM CUSN7ZN4PB7-C-GC,KG,n,TEAVA BRONZ D182X98X3000 MM CUSN7ZN4PB7-C-GC,n,,,
717IMBINARJTIZN33315,IMBINARE JGHEAB SEMICIRCULAR 333(150) MM TITAN-ZINC NATURAL,{0},,,,,,,,BUC,,0,,BUC,n,IMBINARE JGHEAB SEMICIRCULAR 333(150) MM TITAN-ZINC NATURAL,n,,,
80127020,DESEURI PLACI ALUMINIU ALIAJ 7020,{0},,,,,,,,KG,,0,,KG,n,DESEURI PLACI ALUMINIU ALIAJ 7020,n,,,
47000150006040000140,BARA LATA CUPRU CU-ETP R250 R=1 15X6X4000 MM ,{0},,,,,,,,KG,ML,0.8046,COPPER FLAT BARS CU-ETP R250 R=1 15X6X4000 MM ,KG,n,BARA LATA CUPRU CU-ETP R250 R=1 15X6X4000 MM ,n,,,
26075000003000024500,BARA ALU D 75X3000 MM 2011 T6,{0},,,,,,,,KG,,0,ALU ROUND BARS 75X3000 MM 2011 T6,KG,n,BARA ALU D 75X3000 MM 2011 T6,y,,,
DISC 28691E598405,DISC DEBITAT KANEFUSA 520X4.4X3.4X30X Z-60,{0},,,,,,,,BUC,,0,,BUC,n,DISC DEBITAT KANEFUSA 520X4.4X3.4X30X Z-60,n,,,
36000250000003000241,BARA ALAMA D25X3000MM CUZN21SI3P ECOBRASS ,{0},,,,,,,,KG,,0,BRASS BARS D25X3000MM CUZN21SI3P ECOBRASS ,KG,n,BARA ALAMA D25X3000MM CUZN21SI3P ECOBRASS ,y,,,
12050150000000001320,TABLA  ALUMINIU 5754  H22 1.5X145 MM,{0},,,,,,,,KG,,0,AL. SHEETS 5754  H22 1.5x145 mm,KG,n,TABLA  ALUMINIU 5754  H22 1.5X145 MM,n,,,
717RACORDNATUR400120,RACORD 400 MM (190 MM)/120 MM ELZINC NATURAL ,{0},,,,,,,,BUC,,0,,BUC,n,RACORD 400 MM (190 MM)/120 MM ELZINC NATURAL ,n,,,
45000320020025000240,TEAVA CUPRU D32X2X2500 MM CU-DHP ,{0},,,,,,,,ML,,0,COPPER ROUND TUBES 32X2X2500  CU-DHP,ML,n,TEAVA CUPRU D32X2X2500 MM CU-DHP ,n,,,
12010050125025001540,TABLA ALUMINIU 1050 H24  0.5X1250X2500 MM,{0},,,,,,,,KG,BUC,4.22,"AL. SHEETS 1050 H24 0,5X1250X2500 MM",KG,n,TABLA ALUMINIU 1050 H24  0.5X1250X2500 MM,n,,,
42100801000200000242,TABLA CUPRU CU-DHP R240 1/2 T 0.8X1000X2000 MM FOLIAT 2P,{0},,,,,,,,KG,BUC,14.304,COPPER SHEETS CU-DHP R240 0.8X1000X2000 MM WITH PROTECTION FOIL 2 SIDE,KG,n,TABLA CUPRU CU-DHP R240 1/2 T 0.8X1000X2000 MM FOLIAT 2P,n,,,
43000970048003002040,TEAVA BRONZ D97X48X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE ROUND TUBE D97X48X3000 MM CUSN7ZN4PB7-C,KG,n,TEAVA BRONZ D97X48X3000 MM CUSN7ZN4PB7-C-GC,n,,,
26036000006000063600,BARA ALU D 36X6000 MM 6082 T6,{0},,,,,,,,KG,ML,2.7469,ALU ROUND BARS 36X6000 MM 6082 T6,KG,n,BARA ALU D 36X6000 MM 6082 T6,y,,,
46CUBE00460500403000,BARA PATRATA 50X50 MM CUBE2 CW101C,{0},,,,,,,,KG,,0,SQUARE BARS 50X50 MM CUBE2 CW101C,KG,n,BARA PATRATA 50X50 MM CUBE2 CW101C,n,,,
421007006702000TECUB,TABLA CUPRU TECU BRASS 0.7X670X2000 MM,{0},,,,,,,,M2,KG,5.95,COPPER SHEETS TECU BRASS 0.7X670X2000 MM,M2,n,TABLA CUPRU TECU BRASS 0.7X670X2000 MM,n,,,
421007006702000TECUG,TABLA CUPRU TECU GOLD 0.7X670X2000 MM,{0},,,,,,,,M2,KG,5.73,COPPER SHEETS  TECU GOLD 0.7X670X2000 MM,M2,n,TABLA CUPRU TECU GOLD 0.7X670X2000 MM,n,,,
42100700670200TECUBZ,TABLA CUPRU TECU BRONZE 0.7X670X2000 MM,{0},,,,,,,,M2,KG,6.25,COPPER SHEETS  TECU BRONZE 0.7X670X2000 MM,M2,n,TABLA CUPRU TECU BRONZE 0.7X670X2000 MM,n,,,
421007006702000TECUO,TABLA CUPRU TECU OXID 0.7X670X2000 MM,{0},,,,,,,,M2,KG,6.25,COPPER SHEETS  TECU OXID 0.7X670X2000 MM,M2,n,TABLA CUPRU TECU OXID 0.7X670X2000 MM,n,,,
421007006702000TECUP,TABLA CUPRU TECU PATINA 0.7X670X2000 MM,{0},,,,,,,,M2,KG,6.25,COPPER SHEETS  TECU PATINA 0.7X670X2000 MM,M2,n,TABLA CUPRU TECU PATINA 0.7X670X2000 MM,n,,,
42100700670200TECUPM,TABLA CUPRU TECU PATINA MADRID 0.7X670X2000 MM,{0},,,,,,,,M2,KG,6.25,COPPER SHEETS TECU PATINA MADRID 0.7X670X2000 MM,M2,n,TABLA CUPRU TECU PATINA MADRID 0.7X670X2000 MM,n,,,
42100700670200TECUPO,TABLA CUPRU TECU PATINA OSLO 0.7X670X3000 MM,{0},,,,,,,,M2,KG,6.25,COPPER SHEETS TECU PATINA OSLO 0.7X670X3000 MM,M2,n,TABLA CUPRU TECU PATINA OSLO 0.7X670X3000 MM,n,,,
36000100000003000242,BARA ALAMA D10X3000 MM CUZN39PB2 R430 h10,{0},,,,,,,,KG,,0,BRASS ROUND BARS D10X3000 MM CUZN39PB2 R430 h10,KG,n,BARA ALAMA D10X3000 MM CUZN39PB2 R430 h10,y,,,
11051500145000202320,BANDA AL 5754 H22 1.5X145 MM ,{0},,,,,,,,KG,,0,AL. COILS 5754 H22 1.2X1240 MM,KG,n,BANDA AL 5754 H22 1.5X145 MM ,n,,,
42102000600000000440,DISC CUPRU 2X600 MM CU-DHP R200 ,{0},,,,,,,,KG,BUC,5.05,COPPER DISC 2X600 MM CU-DHP R200 ,KG,n,DISC CUPRU 2X600 MM CU-DHP R200 ,n,,,
12606102500PF,PLACA DEBITATA 6061 T651 25 MM,{0},,,,,,,,KG,,0,AL CUT PLATE 6061 T651 25 MM,KG,n,PLACA DEBITATA 6061 T651 25 MM,n,,,
126082170DEBITAT0000,PLACI DEBITATE 6082 T651  170 MM,{0},,,,,,,,KG,BUC,1,AL CUT PLATES 6082 T651 170 MM,KG,n,PLACI DEBITATE 6082 T651  170 MM,y,,,
48200800300200002340,TABLA  BRONZ 0.8X300X2000 MM CUSN6 R560 HV180-210 ,{0},,,,,,,,KG,,0,BRONZE SHEETS 0.8X300X2000 MM CUSN6 R560 HV180-210 ,KG,n,TABLA  BRONZ 0.8X300X2000 MM CUSN6 R560 HV180-210 ,n,,,
25050005005000063600,TEAVA ALU D 50X5X5000 MM  6082 T6,{0},,,,,,,,KG,ML,1.9076,ALU ROUND TUBES 50X5X6000 MM 6082 T6,KG,n,TEAVA ALU D 50X5X5000 MM  6082 T6,n,,,
41102504000000210140,BANDA CUPRU CU-ETP R240 0.25X400 MM,{0},,,,,,,,KG,,0,COPPER STRIPS CU-ETP R240 0.25X400 MM,KG,n,BANDA CUPRU CU-ETP R240 0.25X400 MM,n,,,
26150000003000063601,BARA ALU D 150X3000 MM 6082 T6*,{0},,,,,,,,KG,,0,ALU ROUND BARS 150X3000 MM 6082 T6,KG,n,BARA ALU D 150X3000 MM 6082 T6*,y,,,
37000801503003000340,BARA LATA ALAMA 80X15X3000 MM CUZN40PB2 M,{0},,,,,,,,KG,,0,BRASS FLAT BARS 80X15X3000 MM CUZN40PB2 M,KG,n,BARA LATA ALAMA 80X15X3000 MM CUZN40PB2 M,n,,,
120PT5083135DEBITAT0,PLACI DEBITATE TURNATA 5083 135 MM,{0},,,,,,,,KG,BUC,1,CAST AL PLATE 5083 135 MM,KG,n,PLACI DEBITATE TURNATA 5083 135 MM,y,,,
P0360002600003000242,BARA ALAMA D26X3000 MM CUZN40 R430SPECIAL VERSION LF Pb LESS THAN 0.05,{0},,,,,,,,KG,,0,BRASS BARS D26X3000 MM CUZN40 R430 SPECIAL VERSIONLF Pb LESS THAN 0.05,KG,n,BARA ALAMA D26X3000 MM CUZN40 R430SPECIAL VERSION LF Pb LESS THAN 0.05,y,,,
P0360001900003000242,BARA ALAMA D19X3000 MM CUZN40 R430SPECIAL VERSION LF Pb LESS THAN 0.05,{0},,,,,,,,KG,,0,BRASS BARS D19X3000 MM CUZN40 R430 SPECIAL VERSIONLF Pb LESS THAN 0.05,KG,n,BARA ALAMA D19X3000 MM CUZN40 R430SPECIAL VERSION LF Pb LESS THAN 0.05,y,,,
ANV 235 55 R19,ANVELOPE 235 55 R19,{0},,,,,,,,BUC,,0,,BUC,n,ANVELOPE 235 55 R19,n,,,
12050300150053001800,TABLA ALUMINIU 5251 H111 3X1500x5300 MM,{0},,,,,,,,KG,,0,"AL. SHEETS 5251 H111 3,0X1500X5300 MM",KG,n,TABLA ALUMINIU 5251 H111 3X1500x5300 MM,n,,,
46CUCRZR460250253000,BARA PATRATA 25X25X3000 MM CUCR1ZR,{0},,,,,,,,KG,ML,5.888,SQUARE BARS CUCR1ZR 25X25X3000 MM,KG,n,BARA PATRATA 25X25X3000 MM CUCR1ZR,n,,,
4700040010004000014G,BARA LATA CUPRU CU-ETP 1/2 T 40X10X4000 MM R=1,{0},,,,,,,,KG,ML,3.576,COPPER FLAT BARS 40X10X4000 MM CU-ETP R250 R=1 ,KG,n,BARA LATA CUPRU CU-ETP 1/2 T 40X10X4000 MM R=1,n,,,
4700060005004000014G,BARA LATA CUPRU CU-ETP 1/2 T 60X5X4000 MM R=1 ,{0},,,,,,,,KG,ML,2.682,COPPER FLAT BARS 60X5X4000 MM CU-ETP R250 R=1 ,KG,n,BARA LATA CUPRU CU-ETP 1/2 T 60X5X4000 MM R=1 ,n,,,
78BANDADEFALT18,"BANDA ETANSARE FALT, 18 ml\rola, latime 10 mm",{0},,,,,,,,BUC,,0,,BUC,n,"BANDA ETANSARE FALT, 18 ml\rola, latime 10 mm",n,,,
4700020005004000014G,BARA LATA CUPRU CU-ETP 1/2 T 20X5X4000 MM R=1 ,{0},,,,,,,,KG,ML,0.894,COPPER FLAT BARS 20X5X4000 MM CU-ETP R250 R=1,KG,n,BARA LATA CUPRU CU-ETP 1/2 T 20X5X4000 MM R=1 ,n,,,
126082120DEBITAT0000,PLACI DEBITATE 6082 T651  120 MM,{0},,,,,,,,KG,,0,AL CUT PLATE 6082 T651  120 MM,KG,n,PLACI DEBITATE 6082 T651  120 MM,y,,,
120PT5083195DEBITAT0,PLACI DEBITATE TURNATA 5083 195 MM,{0},,,,,,,,KG,BUC,1,AL CUT PLATE 5083 195 MMCAST,KG,n,PLACI DEBITATE TURNATA 5083 195 MM,y,,,
421008012502500TECUC,TABLA CU TECU CLASSIC 0.8X1250X2500 MM CU-DHP R240,{0},,,,,,,,KG,,0,COPPER SHEETS TECU CLASSIC CUDHP R240 0.8X1250X2500 MM,KG,n,TABLA CU TECU CLASSIC 0.8X1250X2500 MM CU-DHP R240,n,,,
41106006003000201240,BANDA CUPRU CU-DHP R240 0.6X600 MM 1000KG/RULOU ,{0},,,,,,,,KG,M2,5.364,COPPER STRIPS CU-DHP R240 0.6X600 MM1000KG/COIL,KG,n,BANDA CUPRU CU-DHP R240 0.6X600 MM 1000KG/RULOU ,n,,,
41107006003000201240,BANDA CUPRU CU-DHP R240 0.7X600 MM 1000KG/RULOU,{0},,,,,,,,KG,M2,6.26,COPPER STRIPS  CU-DHP R240 0.7X600 MM1000KG/COIL,KG,n,BANDA CUPRU CU-DHP R240 0.7X600 MM 1000KG/RULOU,n,,,
22100150020600061500,PROFIL ALU T 150X50X2X6000 MM 6060  T6,{0},,,,,,,,KG,,0,ALU T PROFILES100X50X2X6000 MM 6060 T6,KG,n,PROFIL ALU T 150X50X2X6000 MM 6060  T6,n,,,
ADBLUE,ADBLUE,{0},,,,,,,,BUC,,0,,BUC,n,ADBLUE,n,,,
26032000003000072600,BARA ALU D 32X3000 MM 7075,{0},,,,,,,,KG,,0,ALU ROUND BARS 35X3000 MM 7075 ,KG,n,BARA ALU D 32X3000 MM 7075,y,,,
22150050020600061500,PROFIL ALU T 150X50X2X6000 MM 6060  T6,{0},,,,,,,,KG,,0,ALU T PROFILES150X50X2X6000 MM 6060 T6,KG,n,PROFIL ALU T 150X50X2X6000 MM 6060  T6,n,,,
ANV 235 45 R18,ANVELOPE 235 45 R18,{0},,,,,,,,BUC,,0,,BUC,n,ANVELOPE 235 45 R18,n,,,
120102001000200015L1,TABLA ALUMINIU 1050 H24 2X1000X2000 MM 1P LASER,{0},,,,,,,,KG,,0,AL. SHEETS 1050 H24 2X1000X2000MM + 1 SIDE LASER,KG,n,TABLA ALUMINIU 1050 H24 2X1000X2000 MM 1P LASER,n,,,
25080010006000063600,TEAVA ALU D 80X10X6000 MM 6082 T6,{0},,,,,,,,KG,,0,AL ROUND TUBES 80X10X6000 MM 6082 T6,KG,n,TEAVA ALU D 80X10X6000 MM 6082 T6,n,,,
127075060DEBITAT0000,PLACI DEBITATE 7075 T651 60 MM,{0},,,,,,,,KG,BUC,1,AL CUT PLATE 7075  T651 60 MM,KG,n,PLACI DEBITATE 7075 T651 60 MM,n,,,
127075120DEBITAT0000,PLACI DEBITATE 7075 T651 120 MM,{0},,,,,,,,KG,BUC,1,AL CUT PLATE 7075 T651 120 MM,KG,n,PLACI DEBITATE 7075 T651 120 MM,n,,,
42100601000300000240,TABLA CUPRU CU-DHP R240 1/2 T 0.6X1000X3000 MM ,{0},,,,,,,,KG,,0,COPPER SHEETS CU-DHP R240 1/2 T 0.6X1000X3000 MM ,KG,n,TABLA CUPRU CU-DHP R240 1/2 T 0.6X1000X3000 MM ,n,,,
8012PROFILECALIII,PROFILE CALITATEA III-A,{0},,,,,,,,KG,,0,,KG,n,PROFILE CALITATEA III-A,n,,,
P0360001900003000241,BARA ALAMA D19X3000 MM CUZN40 R430SPECIAL VERSION LF Pb LESS THAN 0.05,{0},,,,,,,,KG,,0,BRASS BARS D19X3000 MM CUZN40 R430 SPECIAL VERSIONLF Pb LESS THAN 0.05,KG,n,BARA ALAMA D19X3000 MM CUZN40 R430SPECIAL VERSION LF Pb LESS THAN 0.05,y,,,
P0360002600003000241,BARA ALAMA D26X3000 MM CUZN40 R430SPECIAL VERSION LF Pb LESS THAN 0.05,{0},,,,,,,,KG,,0,BRASS BARS D26X3000 MM CUZN40 R430 SPECIAL VERSIONLF Pb LESS THAN 0.05,KG,n,BARA ALAMA D26X3000 MM CUZN40 R430SPECIAL VERSION LF Pb LESS THAN 0.05,y,,,
24100018020520061500,TEAVA RECTANG. ALU100x18x2MM  dif. lun. 6060  T6,{0},,,,,,,,KG,ML,1.2312,ALU RECT. TUBES 100X18X2 MM dif. lenght 6060 T6,KG,n,TEAVA RECTANG. ALU100x18x2MM  dif. lun. 6060  T6,n,,,
25038002006000061500,TEAVA ALU D 38X2X6000 MM  6060 T6,{0},,,,,,,,KG,ML,0.6104,ALU ROUND TUBES 38X2X6000 MM 6060 ,KG,n,TEAVA ALU D 38X2X6000 MM  6060 T6,n,,,
48700430022003002040,BARA LATA BRONZ 43X22X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,FLAT BRONZE BARS 43X22X3000 MM CUSN7,KG,n,BARA LATA BRONZ 43X22X3000 MM CUSN7ZN4PB7-C-GC,n,,,
3600003003001WIELAND,BARA ALAMA D3X3000 MM CUZN39PB3 R500 WIELAND,{0},,,,,,,,KG,,0,BRASS BARS CUZN39PB3 3X3000 MMHALFHARD,KG,n,BARA ALAMA D3X3000 MM CUZN39PB3 R500 WIELAND,n,,,
ANTICONCOROTOP5,FOLIE ANTICONDENS COROTOP SMART 120g  75 MP\ROLA,{0},,,,,,,,M2,,0,,M2,n,FOLIE ANTICONDENS COROTOP SMART 120g  75 MP\ROLA,n,,,
77FOLANTICONCOROTOP5,FOLIE ANTICONDENS COROTOP SMART 120g  75 MP\ROLA  ,{0},,,,,,,,M2,,0,,M2,n,FOLIE ANTICONDENS COROTOP SMART 120g  75 MP\ROLA  ,n,,,
77PLASAVENTCORTOP250,PLASA VENTILATIE COROTOP OPLOT 250 g   42 MP\ROLA,{0},,,,,,,,M2,,0,,M2,n,PLASA VENTILATIE COROTOP OPLOT 250 g   42 MP\ROLA,n,,,
ANV 245 70 R16,ANVELOPE 245 70 R16,{0},,,,,,,,BUC,,0,,BUC,n,ANVELOPE 245 70 R16,n,,,
24050030040600061500,TEAVA RECTANG. ALU 50X30X4X6000 MM 6060  T6,{0},,,,,,,,KG,,0,ALU RECT. TUBES 50X30X4X6000 MM 6060 T6,KG,n,TEAVA RECTANG. ALU 50X30X4X6000 MM 6060  T6,n,,,
31102000100000005140,BANDA ALAMA 2(+/-0.05)X100(+0.5/-0)MM CUZN39PB2 R490,{0},,,,,,,,KG,,0,BRASS STRIPS LEADED 2(+/-0.05)X100(+0.5/-0)MMCUZN39PB2 R490 EN1652 ,KG,n,BANDA ALAMA 2(+/-0.05)X100(+0.5/-0)MM CUZN39PB2 R490,n,,,
11110501000500110540,BANDA AL STUCCO 1050 H24 0.5x1000 MM,{0},,,,,,,,KG,,0,"AL.STUCCO COILS 1050 H24 0,5X1000 MM",KG,n,BANDA AL STUCCO 1050 H24 0.5x1000 MM,n,,,
35000170120030000140,TEAVA ALAMA CUZN40 CW509 M 17X12X3000 MM ,{0},,,,,,,,KG,,0,BRASS ROUND TUBES 17X12X3000 MM CUZN40 CW509 M ,KG,n,TEAVA ALAMA CUZN40 CW509 M 17X12X3000 MM ,n,,,
35000210150030000140,TEAVA ALAMA CUZN40 CW509 M 21X15X3000 MM ,{0},,,,,,,,KG,,0,BRASS ROUND TUBES 21X15X3000 MM CUZN40 CW509 M ,KG,n,TEAVA ALAMA CUZN40 CW509 M 21X15X3000 MM ,n,,,
26045000003000072601,BARA ALU TRASA D 45X3000 MM 7075 T6,{0},,,,,,,,KG,,0,ALU ROUND DRAWN BARS  45X3000 MM 7075 T6,KG,n,BARA ALU TRASA D 45X3000 MM 7075 T6,y,,,
12060600000000006360,TABLA ALUMINIU 6061 T6 6X1524X3048 MM ,{0},,,,,,,,KG,,0,AL SHEETS 6061 T6 6X1524X3048 MM ,KG,n,TABLA ALUMINIU 6061 T6 6X1524X3048 MM ,n,,,
12950500050010001300,TABLA AL STRIATA 5754  H114 5x500x1000 MM,{0},,,,,,,,KG,,0,AL. TREAD SHEETS QUINTETT 5754 H114 5X500X1000 MM,KG,n,TABLA AL STRIATA 5754  H114 5x500x1000 MM,n,,,
25032002003001061700,TEAVA ALU D 32X2X3000 MM  6060  T6,{0},,,,,,,,KG,ML,0.5087,ALU ROUND TUBES 32X2X3000 MM 6060 T6,KG,n,TEAVA ALU D 32X2X3000 MM  6060  T6,n,,,
8012TABLE8011,DESEURI 8011,{0},,,,,,,,KG,,0,,KG,n,DESEURI 8011,n,,,
8012TABLE5251,DESEURI TABLE 5251,{0},,,,,,,,KG,,0,,KG,n,DESEURI TABLE 5251,n,,,
78DECAPTINIGHIG300,DECAPANT TINICHIGERIE-DECAMET FLACON / 300 ML,{0},,,,,,,,BUC,,0,,BUC,n,DECAPANT TINICHIGERIE-DECAMET FLACON / 300 ML,n,,,
77FOLANTICONCOROTOP6,FOLIE ANTICONDENS COROTOP CLASSIC 130g 75 MP\ROLA ,{0},,,,,,,,M2,,0,Membrana Corotop Classic 130g/sqm  75 sqm ,M2,n,FOLIE ANTICONDENS COROTOP CLASSIC 130g 75 MP\ROLA ,n,,,
120PP5083018PF,PLACA DEBITATA DE PRECIZIE 5083 18 MM,{0},,,,,,,,KG,,0,PREC. MACH. CAST AL PLATE 5083 18 MM,KG,n,PLACA DEBITATA DE PRECIZIE 5083 18 MM,n,,,
12050250150030001302,TABLA ALUMINIU 5754 H111 2.5X1500X3000 MM FOL 2  PARTI ,{0},,,,,,,,KG,BUC,29.925,"AL. SHEETS 5754 H111 2,5X1500X3000 MM + 2 SIDE PVC",KG,n,TABLA ALUMINIU 5754 H111 2.5X1500X3000 MM FOL 2  PARTI ,n,,,
12050080150030001302,TABLA ALUMINIU 5754  H111 0.8x1500x3000 MM FOL 2  PARTI ,{0},,,,,,,,KG,BUC,9.576,"AL. SHEETS 5754 H111 0,8X1500X3000 MM + PVC 2 SIDE",KG,n,TABLA ALUMINIU 5754  H111 0.8x1500x3000 MM FOL 2  PARTI ,n,,,
26030000003000025501,BARA ALU 30X3000 MM 2017 T3 TRAS DURKOPP,{0},,,,,,,,KG,,0,ALU ROUND DRAWN BARS 30X3000 MM 2017 T3,KG,n,BARA ALU 30X3000 MM 2017 T3 TRAS DURKOPP,y,,,
48700520042003002241,PLACA ALU-BRONZE 52X42 MM CUAL10FE5NI5-C,{0},,,,,,,,KG,,0,BRONZE PLATE CUAL10FE5NI5-C 52X42X3050 MM,KG,n,PLACA ALU-BRONZE 52X42 MM CUAL10FE5NI5-C,n,,,
31100828000000005140,BANDA ALAMA CUZN36 R550 0.8X280 MM ,{0},,,,,,,,KG,,0,BRASS STRIPS CUZN36 R550 0.8X280 MM ,KG,n,BANDA ALAMA CUZN36 R550 0.8X280 MM ,n,,,
43002420178003002040,TEAVA BRONZ D242X178X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE ROUND TUBES D242X178X3000 MM CUSN7ZN4PB7-C-GC,KG,n,TEAVA BRONZ D242X178X3000 MM CUSN7ZN4PB7-C-GC,n,,,
64012006100020001304,TABLA INOX 0.6X1000X2000 MM SUPRAFATA  LUCIOASA ,{0},,,,,,,,KG,BUC,9.8,SHEET STAINLESS STEEL 0.6x1000x2000 MM ,KG,n,TABLA INOX 0.6X1000X2000 MM SUPRAFATA  LUCIOASA ,n,,,
25110005006000063600,TEAVA ALU D 110X5X5000 MM 6082 T6,{0},,,,,,,,KG,,0,ALU ROUND TUBES 110X5X5000 MM 6082 T6,KG,n,TEAVA ALU D 110X5X5000 MM 6082 T6,n,,,
26026000003000023502,BARA ALU D 26X3000 MM 2007 T3 h11 TRASA,{0},,,,,,,,KG,,0,ALU ROUND DRAWN BARS 26X3000 MM 2007 T3 h11 ,KG,n,BARA ALU D 26X3000 MM 2007 T3 h11 TRASA,y,,,
